abspos	chromosome_name	start_position	end_position	ensembl_gene_id	hgnc_symbol	band
29607	1813571145	11	4889593	4890596	ENSG00000197023	OR51A6P	p15.4
29608	1813587673	11	4903783	4909462	ENSG00000176895	OR51A7	p15.4
29609	1813597020	11	4912588	4919350	ENSG00000176893	OR51G2	p15.4
29610	1813604907	11	4923374	4924339	ENSG00000278870	OR51G1	p15.4
29611	1813618883	11	4937371	4938294	ENSG00000227023	OR51A3P	p15.4
29612	1813626269	11	4942831	4947605	ENSG00000205497	OR51A4	p15.4
29613	1813636293	11	4954772	4955713	ENSG00000205496	OR51A2	p15.4
29614	1813654464	11	4972943	4973884	ENSG00000225003	OR51A5P	p15.4
29615	1813681244	11	4994851	5005536	ENSG00000176798	OR51L1	p15.4
29616	1813696659	11	5015138	5016079	ENSG00000224300	OR51P1P	p15.4
29617	1813718533	11	5037013	5037951	ENSG00000230261	OR52J2P	p15.4
29618	1813728044	11	5046526	5047461	ENSG00000205495	OR52J3	p15.4
29619	1813740189	11	5058650	5059627	ENSG00000176787	OR52E2	p15.4
29620	1813751085	11	5069572	5070497	ENSG00000273085	OR52E1	p15.4
29621	1813757649	11	5076130	5077066	ENSG00000237354	OR52S1P	p15.4
29622	1813774194	11	5092676	5093611	ENSG00000226157	OR52E3P	p15.4
29623	1813785669	11	5104153	5105084	ENSG00000203560	OR52J1P	p15.4
29624	1813787847	11	5106062	5107530	ENSG00000236897	AC113331.9	p15.4
29625	1813803618	11	5120621	5124513	ENSG00000205494	OR52A4	p15.4
29626	1813814617	11	5128776	5138356	ENSG00000171944	OR52A5	p15.4
29627	1813830039	11	5143219	5154757	ENSG00000182070	OR52A1	p15.4
29628	1813851874	11	5170351	5171296	ENSG00000176752	OR51A1P	p15.4
29629	1813859240	11	5177714	5178664	ENSG00000176748	OR52Z1	p15.4
29630	1813881268	11	5199735	5200700	ENSG00000176742	OR51V1	p15.4
29631	1813887225	11	5205041	5207308	ENSG00000224091	AC104389.16	p15.4
29632	1813905936	11	5224309	5225461	ENSG00000285498	CTD-2643I7.6	p15.4
29633	1813905594	11	5224448	5224639	ENSG00000221031	RF00621	p15.4
29634	1813908480	11	5225464	5229395	ENSG00000244734	HBB	p15.4
29635	1813919218	11	5232678	5243657	ENSG00000223609	HBD	p15.4
29636	1813923372	11	5241105	5243537	ENSG00000229988	HBBP1	p15.4
29637	1813926101	11	5244554	5245546	ENSG00000260629	BGLT3	p15.4
29638	1813930020	11	5248079	5249859	ENSG00000213934	HBG1	p15.4
29639	1813932577	11	5248270	5254783	ENSG00000284931	CTD-2643I7.4	p15.4
29640	1814060448	11	5253190	5505605	ENSG00000196565	HBG2	p15.4
29641	1814147464	11	5254392	5678434	ENSG00000239920	CTD-2643I7.5	p15.4
29642	1814068049	11	5268345	5505652	ENSG00000213931	HBE1	p15.4
29643	1813973121	11	5291761	5292380	ENSG00000229093	OR51AB1P	p15.4
29644	1813982531	11	5301014	5301946	ENSG00000183251	OR51B4	p15.4
29645	1814085599	11	5303444	5505652	ENSG00000167355	OR51B5	p15.4
29646	1813996279	11	5314772	5315684	ENSG00000223735	OR51B3P	p15.4
29647	1814004879	11	5323359	5324297	ENSG00000279012	OR51B2	p15.4
29648	1814012027	11	5330592	5331360	ENSG00000236359	OR51B8P	p15.4
29649	1814033028	11	5351508	5352446	ENSG00000176239	OR51B6	p15.4
29650	1814036186	11	5354692	5355578	ENSG00000230087	AC104389.31	p15.4
29651	1814043783	11	5362615	5362849	ENSG00000236248	AC104389.32	p15.4
29652	1814069588	11	5383812	5393263	ENSG00000184698	OR51M1	p15.4
29653	1814084123	11	5402597	5403547	ENSG00000184321	OR51J1	p15.4
29654	1814103709	11	5422111	5423206	ENSG00000167360	OR51Q1	p15.4
29655	1814112178	11	5430653	5431602	ENSG00000248424	OR51K1P	p15.4
29656	1814122093	11	5440570	5441514	ENSG00000167359	OR51I1	p15.4
29657	1814133971	11	5449323	5456518	ENSG00000187918	OR51I2	p15.4
29658	1814150005	11	5468486	5469422	ENSG00000230484	OR51A10P	p15.4
29659	1814170268	11	5488685	5489749	ENSG00000181609	OR52D1	p15.4
29660	1814189693	11	5507300	5509985	ENSG00000175520	UBQLN3	p15.4
29661	1814196600	11	5514393	5516705	ENSG00000175518	UBQLNL	p15.4
29662	1814202749	11	5518441	5524955	ENSG00000224295	AC087380.14	p15.4
29663	1814208776	11	5527277	5528174	ENSG00000249633	OR52V1P	p15.4
29664	1814227562	11	5544489	5548533	ENSG00000181616	OR52H1	p15.4
29665	1814233163	11	5551662	5552563	ENSG00000248553	OR52H2P	p15.4
29666	1814241762	11	5557096	5564327	ENSG00000231049	OR52B5P	p15.4
29667	1814248198	11	5566678	5567616	ENSG00000233646	OR52T1P	p15.4
29668	1814252770	11	5571247	5572192	ENSG00000229534	AC015691.7	p15.4
29669	1814262431	11	5580877	5581884	ENSG00000187747	OR52B6	p15.4
29670	1814285584	11	5596109	5612958	ENSG00000121236	TRIM6	p15.4
29671	1814301612	11	5596725	5644398	ENSG00000258588	TRIM6-TRIM34	p15.4
29672	1814313132	11	5619764	5644398	ENSG00000258659	TRIM34	p15.4
29673	1814482139	11	5663557	5938619	ENSG00000132256	TRIM5	p15.4
29674	1814394440	11	5689689	5737089	ENSG00000132274	TRIM22	p15.4
29675	1814400802	11	5719290	5720212	ENSG00000232381	OR52U1P	p15.4
29676	1814408034	11	5726502	5727464	ENSG00000181109	OR52P1P	p15.4
29677	1814418536	11	5736448	5738522	ENSG00000181023	OR56B1	p15.4
29678	1814436125	11	5754243	5755905	ENSG00000181074	OR52N4	p15.4
29679	1814445360	11	5761153	5767465	ENSG00000181017	OR56B2P	p15.4
29680	1814460811	11	5776165	5783355	ENSG00000181009	OR52N5	p15.4
29681	1814469919	11	5786471	5791265	ENSG00000181001	OR52N1	p15.4
29682	1814481881	11	5800364	5801297	ENSG00000236965	OR52N3P	p15.4
29683	1814501882	11	5820314	5821348	ENSG00000180988	OR52N2	p15.4
29684	1814522491	11	5840928	5841952	ENSG00000205409	OR52E6	p15.4
29685	1814538255	11	5856674	5857734	ENSG00000183269	OR52E8	p15.4
29686	1814555477	11	5873960	5874892	ENSG00000233563	OR52E7P	p15.4
29687	1814564905	11	5880629	5887079	ENSG00000180974	OR52E4	p15.4
29688	1814579020	11	5893208	5902730	ENSG00000277932	OR52E5	p15.4
29689	1814585158	11	5903767	5904448	ENSG00000277514	OR52Q1P	p15.4
29690	1814626100	11	5938751	5951347	ENSG00000184478	OR56A3	p15.4
29691	1814648886	11	5967177	5968494	ENSG00000188691	OR56A5	p15.4
29692	1814667489	11	5985892	5986985	ENSG00000183313	OR52L1	p15.4
29693	1814675486	11	5993876	5994995	ENSG00000254831	RP11-451K18.3	p15.4
29694	1814684246	11	5999445	6006946	ENSG00000183389	OR56A4	p15.4
29695	1814698106	11	6016996	6017114	ENSG00000202147	RNA5SP329	p15.4
29696	1814707888	11	6019336	6034338	ENSG00000180934	OR56A1	p15.4
29697	1814727328	11	6045807	6046747	ENSG00000255481	OR56A7P	p15.4
29698	1814738846	11	6057316	6058275	ENSG00000262980	OR52L2P	p15.4
29699	1814748380	11	6066873	6067786	ENSG00000234895	OR52X1P	p15.4
29700	1814789310	11	6107684	6108835	ENSG00000180919	OR56B4	p15.4
29701	1814827906	11	6108135	6185576	ENSG00000254444	RP11-290F24.3	p15.4
29702	1814810134	11	6128610	6129556	ENSG00000180913	OR56B3P	p15.4
29703	1814833146	11	6151641	6152549	ENSG00000180909	OR52B1P	p15.4
29704	1814850920	11	6169330	6170408	ENSG00000255307	OR52B2	p15.4
29705	1814880753	11	6199146	6200259	ENSG00000175485	OR52W1	p15.4
29706	1814883628	11	6201901	6203253	ENSG00000267940	RP11-290F24.6	p15.4
29707	1814889400	11	6205566	6211132	ENSG00000180878	C11orf42	p15.4
29708	1814904074	11	6211335	6234711	ENSG00000051009	FAM160A2	p15.4
29709	1814920648	11	6234765	6244429	ENSG00000132259	CNGA4	p15.4
29710	1814946982	11	6259736	6272127	ENSG00000110148	CCKBR	p15.4
29711	1814978948	11	6297189	6298606	ENSG00000270435	RP11-304C12.4	p15.4
29712	1815000847	11	6318946	6320647	ENSG00000170955	PRKCDBP	p15.4
29713	1815004839	11	6323554	6324023	ENSG00000282556	RP11-304C12.5	p15.4
29714	1815045084	11	6362799	6365267	ENSG00000254443	RP11-304C12.3	p15.4
29715	1815073765	11	6390431	6394998	ENSG00000166311	SMPD1	p15.4
29716	1815088320	11	6395124	6419414	ENSG00000166313	APBB1	p15.4
29717	1815117884	11	6431049	6442617	ENSG00000110169	HPX	p15.4
29718	1815142587	11	6448613	6474459	ENSG00000110171	TRIM3	p15.4
29719	1815159132	11	6474683	6481479	ENSG00000132254	ARFIP2	p15.4
29720	1815164114	11	6481447	6484679	ENSG00000132286	TIMM10B	p15.4
29721	1815176282	11	6481485	6508978	ENSG00000283977	CTD-2010I16.2	p15.4
29722	1815169832	11	6488186	6489377	ENSG00000254595	CTD-2010I16.1	p15.4
29723	1815226560	11	6497260	6593758	ENSG00000179532	DNHD1	p15.4
29724	1815280398	11	6595075	6603620	ENSG00000132275	RRP8	p15.4
29725	1815285082	11	6603642	6604420	ENSG00000254400	RP11-732A19.8	p15.4
29726	1815288342	11	6603708	6610874	ENSG00000166333	ILK	p15.4
29727	1815290532	11	6606296	6612667	ENSG00000166337	TAF10	p15.4
29728	1815290452	11	6608667	6610135	ENSG00000254641	RP11-732A19.2	p15.4
29729	1815294789	11	6610883	6616594	ENSG00000285338	RP11-732A19.10	p15.4
29730	1815297175	11	6612763	6619485	ENSG00000166340	TPP1	p15.4
29731	1815300328	11	6618790	6619764	ENSG00000255680	RP11-732A19.9	p15.4
29732	1815319639	11	6621323	6655854	ENSG00000166341	DCHS1	p15.4
29733	1815302937	11	6621451	6622322	ENSG00000255390	RP11-732A19.5	p15.4
29734	1815313956	11	6630603	6635208	ENSG00000255410	RP11-732A19.6	p15.4
29735	1815363142	11	6680782	6683401	ENSG00000158042	MRPL17	p15.4
29736	1815367181	11	6685891	6686369	ENSG00000241678	RP11-732A19.1	p15.4
29737	1815411038	11	6713536	6746439	ENSG00000254838	GVINP1	p15.4
29738	1815430278	11	6748131	6750324	ENSG00000254781	GVINP2	p15.4
29739	1815449852	11	6765626	6771976	ENSG00000188124	OR2AG2	p15.4
29740	1815468340	11	6783020	6791558	ENSG00000279486	OR2AG1	p15.4
29741	1815476763	11	6791736	6799689	ENSG00000184933	OR6A2	p15.4
29742	1815555460	11	6821942	6926877	ENSG00000283415	RP11-413N10.3	p15.4
29743	1815525216	11	6843664	6844666	ENSG00000254712	RP11-560B16.5	p15.4
29744	1815527229	11	6845652	6846705	ENSG00000166363	OR10A5	p15.4
29745	1815549938	11	6863057	6874717	ENSG00000170790	OR10A2	p15.4
29746	1815558173	11	6876625	6877619	ENSG00000170782	OR10A4	p15.4
29747	1815573095	11	6891490	6892599	ENSG00000166368	OR2D2	p15.4
29748	1815602559	11	6920974	6922043	ENSG00000178358	OR2D3	p15.4
29749	1815644755	11	6926404	7001004	ENSG00000149054	ZNF215	p15.4
29750	1815690894	11	6999318	7020368	ENSG00000149050	ZNF214	p15.4
29751	1815726928	11	7020446	7071308	ENSG00000158077	NLRP14	p15.4
29752	1815771014	11	7089027	7090900	ENSG00000170748	RBMXL2	p15.4
29753	1815907949	11	7222933	7230863	ENSG00000255179	RP11-324J3.1	p15.4
29754	1815915852	11	7234766	7234837	ENSG00000221703	MIR302E	p15.4
29755	1816034961	11	7238778	7469042	ENSG00000170743	SYT9	p15.4
29756	1816150941	11	7427266	7512515	ENSG00000251364	CTD-2516F10.2	p15.4
29757	1816179433	11	7485388	7511377	ENSG00000183801	OLFML1	p15.4
29758	1816266263	11	7513298	7657127	ENSG00000166387	PPFIBP2	p15.4
29759	1816251507	11	7568866	7572046	ENSG00000254864	CTD-2516F10.4	p15.4
29760	1816352212	11	7665100	7677222	ENSG00000166394	CYB5R2	p15.4
29761	1816378980	11	7689438	7706421	ENSG00000183378	OVCH2	p15.4
29762	1816380223	11	7698951	7699393	ENSG00000275612	RP11-35J10.6	p15.4
29763	1816380826	11	7699562	7699988	ENSG00000276668	RP11-35J10.7	p15.4
29764	1816474838	11	7704628	7882947	ENSG00000271758	RP11-35J10.5	p15.4
29765	1816388453	11	7705288	7709517	ENSG00000254707	RP11-35J10.4	p15.4
29766	1816409111	11	7726436	7729684	ENSG00000176716	OR10AB1P	p15.4
29767	1816427499	11	7745990	7746906	ENSG00000227892	OR5P4P	p15.4
29768	1816511225	11	7754393	7905955	ENSG00000254951	RP11-494M8.4	p15.4
29769	1816454403	11	7772890	7773814	ENSG00000166408	OR5P1P	p15.4
29770	1816465103	11	7783697	7784407	ENSG00000241008	RP11-494M8.1	p15.4
29771	1816477490	11	7795905	7796973	ENSG00000183303	OR5P2	p15.4
29772	1816508880	11	7824818	7830840	ENSG00000182334	OR5P3	p15.4
29773	1816530214	11	7848700	7849626	ENSG00000170688	OR5E1P	p15.4
29774	1816570281	11	7889182	7889279	ENSG00000252769	RNU6-943P	p15.4
29775	1816608981	11	7924592	7931268	ENSG00000279000	OR10A6	p15.4
29776	1816620490	11	7937171	7941708	ENSG00000170683	OR10A3	p15.4
29777	1816643476	11	7959424	7965426	ENSG00000182261	NLRP10	p15.4
29778	1816667107	11	7970251	8001862	ENSG00000175390	EIF3F	p15.4
29779	1816658645	11	7977481	7977708	ENSG00000254642	RP11-236J17.1	p15.4
29780	1816694934	11	8011278	8016489	ENSG00000255420	RP11-236J17.3	p15.4
29781	1816743729	11	8019244	8106112	ENSG00000166402	TUB	p15.4
29782	1816718633	11	8035446	8039718	ENSG00000254921	RP11-236J17.6	p15.4
29783	1816745756	11	8060038	8069373	ENSG00000248332	RP11-236J17.5	p15.4
29784	1816757728	11	8075573	8077781	ENSG00000279391	RP11-236J17.7	p15.4
29785	1816818625	11	8106093	8169055	ENSG00000166405	RIC3	p15.4
29786	1816855086	11	8169167	8178903	ENSG00000246820	RP11-379P15.1	p15.4
29787	1816927561	11	8224304	8268716	ENSG00000166407	LMO1	p15.4
29788	1817174129	11	8391868	8594289	ENSG00000130413	STK33	p15.4
29789	1817328416	11	8612037	8682694	ENSG00000166436	TRIM66	p15.4
29790	1817361052	11	8679089	8680913	ENSG00000254900	RP11-152H18.4	p15.4
29791	1817379636	11	8682411	8714759	ENSG00000166441	RPL27A	p15.4
29792	1817365342	11	8684227	8684356	ENSG00000200983	SNORA3A	p15.4
29793	1817366555	11	8685439	8685569	ENSG00000212607	SNORA3B	p15.4
29794	1817483202	11	8693351	8910951	ENSG00000166444	ST5	p15.4
29795	1817376033	11	8693357	8696607	ENSG00000254665	RP11-152H18.3	p15.4
29796	1817470555	11	8768778	8810231	ENSG00000255159	RP11-318C2.1	p15.4
29797	1817526361	11	8845263	8845358	ENSG00000252905	RNA5SP330	p15.4
29798	1817596662	11	8911139	8920084	ENSG00000166452	AKIP1	p15.4
29799	1817607592	11	8920076	8933006	ENSG00000176029	C11orf16	p15.4
29800	1817618946	11	8937579	8938211	ENSG00000176009	ASCL3	p15.4
29801	1817637203	11	8947294	8965011	ENSG00000175348	TMEM9B	p15.4
29802	1817652152	11	8964675	8977527	ENSG00000254860	TMEM9B-AS1	p15.4
29803	1817673363	11	8980576	9004049	ENSG00000175352	NRIP3	p15.4
29804	1817715709	11	9004162	9065154	ENSG00000253973	RP11-467K18.2	p15.4
29805	1817760303	11	9020391	9138114	ENSG00000175356	SCUBE2	p15.4
29806	1817771396	11	9090312	9090379	ENSG00000264984	MIR5691	p15.4
29807	1817776184	11	9094377	9095890	ENSG00000213538	RP11-467K18.3	p15.4
29808	1817883158	11	9138825	9265390	ENSG00000184014	DENND5A	p15.4
29809	1817925029	11	9242448	9245509	ENSG00000255097	RP11-5L12.1	p15.4
29810	1817978768	11	9280654	9314780	ENSG00000166471	TMEM41B	p15.4
29811	1817992537	11	9311284	9311689	ENSG00000254884	RP11-682B13.2	p15.4
29812	1818097425	11	9384622	9448126	ENSG00000205339	IPO7	p15.4
29813	1818109914	11	9428773	9428954	ENSG00000201998	SNORA23	p15.4
29814	1818112972	11	9430356	9433486	ENSG00000254397	CTD-2371O3.2	p15.4
29815	1818141180	11	9459556	9460702	ENSG00000268403	CTD-2371O3.3	p15.4
29816	1818175472	11	9460319	9528524	ENSG00000166478	ZNF143	p15.4
29817	1818264620	11	9573681	9593457	ENSG00000166483	WEE1	p15.4
29818	1818287426	11	9606142	9606609	ENSG00000243964	RP11-16F15.1	p15.4
29819	1818312234	11	9631008	9631359	ENSG00000255463	RP11-16F15.4	p15.4
29820	1818341730	11	9660438	9660920	ENSG00000239470	RP11-16F15.2	p15.4
29821	1818389585	11	9664077	9752991	ENSG00000133789	SWAP70	p15.4
29822	1818362132	11	9680924	9681238	ENSG00000201564	RN7SKP50	p15.4
29823	1818438202	11	9754770	9759533	ENSG00000245522	RP11-540A21.2	p15.4
29824	1818465856	11	9758292	9811319	ENSG00000246273	RP11-540A21.3	p15.4
29825	1818717488	11	9778667	10294207	ENSG00000133812	SBF2	p15.4
29826	1818565254	11	9839143	9929263	ENSG00000255476	RP11-1H15.2	p15.4
29827	1818524896	11	9843815	9843876	ENSG00000252568	RNU7-28P	p15.4
29828	1818640318	11	9958744	9959790	ENSG00000254765	RP11-1H15.1	p15.4
29829	1818838201	11	10149192	10165109	ENSG00000254865	RP11-748C4.1	p15.4
29830	1818953206	11	10272052	10272259	ENSG00000254719	RP11-351I24.3	p15.4
29831	1818984231	11	10302657	10303704	ENSG00000254554	RP11-351I24.1	p15.4
29832	1818987089	11	10304680	10307397	ENSG00000148926	ADM	p15.4
29833	1819088997	11	10308313	10507579	ENSG00000133805	AMPD3	p15.4
29834	1819080305	11	10399192	10399317	ENSG00000221574	RNU6ATAC33P	p15.4
29835	1819189589	11	10507887	10509189	ENSG00000255823	MTRNR2L8	p15.4
29836	1819189349	11	10508270	10508326	ENSG00000283813	MIR4485	p15.4
29837	1819207505	11	10511678	10541230	ENSG00000110315	RNF141	p15.4
29838	1819251653	11	10541272	10599932	ENSG00000177112	RP11-58H20.3	p15.4
29839	1819265378	11	10556966	10611689	ENSG00000133800	LYVE1	p15.4
29840	1819314590	11	10573091	10693988	ENSG00000072952	MRVI1	p15.4
29841	1819457357	11	10750987	10801625	ENSG00000198730	CTR9	p15.4
29842	1819484131	11	10797050	10809110	ENSG00000110321	EIF4G2	p15.4
29843	1819482588	11	10801467	10801608	ENSG00000238622	SNORD97	p15.4
29844	1819497165	11	10809297	10822931	ENSG00000246308	RP11-685M7.3	p15.4
29845	1819516486	11	10812074	10858796	ENSG00000236287	ZBED5	p15.4
29846	1819563581	11	10858259	10906802	ENSG00000247271	CTD-2003C8.1	p15.4
29847	1819573154	11	10884885	10899322	ENSG00000250041	CTD-2003C8.2	p15.4
29848	1819831783	11	11117854	11183611	ENSG00000254401	RP11-179A10.1	p15.4
29849	1819817621	11	11135482	11137658	ENSG00000254957	RP11-179A10.2	p15.4
29850	1819863311	11	11182107	11182413	ENSG00000270897	RP11-179A10.3	p15.4
29851	1819921070	11	11239759	11240280	ENSG00000255123	CTD-3224I3.2	p15.4
29852	1819924502	11	11243188	11243715	ENSG00000255260	CTD-3224I3.3	p15.4
29853	1820127491	11	11270876	11622005	ENSG00000110328	GALNT18	p15.4
29854	1820033700	11	11351942	11353357	ENSG00000254598	CSNK2A3	p15.4
29855	1820033917	11	11352426	11353307	ENSG00000255351	RP11-567I13.1	p15.4
29856	1820252984	11	11570084	11573782	ENSG00000255462	RP11-483L5.1	p15.4
29857	1820337737	11	11656651	11656722	ENSG00000266645	MIR4299	p15.4
29858	1820407068	11	11725332	11726702	ENSG00000280288	RP11-756D7.2	p15.3
29859	1820440318	11	11759101	11759433	ENSG00000255309	RP11-756D7.1	p15.3
29860	1820464229	11	11783135	11783222	ENSG00000278529	MIR8070	p15.3
29861	1820581424	11	11841423	11959323	ENSG00000170242	USP47	p15.3
29862	1820537725	11	11856490	11856859	ENSG00000255492	CTD-2381F24.1	p15.3
29863	1820667488	11	11963106	12009769	ENSG00000050165	DKK3	p15.3
29864	1820727381	11	12030875	12061785	ENSG00000254486	RP13-631K18.2	p15.3
29865	1820751022	11	12066929	12073014	ENSG00000254991	RP13-631K18.3	p15.3
29866	1820769217	11	12086891	12089441	ENSG00000255400	RP13-631K18.5	p15.3
29867	1820907627	11	12094008	12359144	ENSG00000133816	MICAL2	p15.3
29868	1820844776	11	12163683	12163767	ENSG00000275373	MIR6124	p15.3
29869	1820943350	11	12261426	12263173	ENSG00000254680	RP11-265D17.2	p15.3
29870	1820986925	11	12303533	12308216	ENSG00000254983	RP11-573E11.2	p15.3
29871	1821135044	11	12377185	12530801	ENSG00000197702	PARVA	p15.3
29872	1821220576	11	12538083	12540967	ENSG00000254847	RP11-51B23.3	p15.3
29873	1821490588	11	12674591	12944483	ENSG00000187079	TEAD1	p15.3
29874	1821504102	11	12822435	12823667	ENSG00000254688	RP11-47J17.3	p15.3
29875	1821530165	11	12848795	12849433	ENSG00000255067	RP11-47J17.1	p15.3
29876	1821603106	11	12921186	12922925	ENSG00000203258	RP11-47J17.2	p15.3
29877	1821656746	11	12961842	12989548	ENSG00000251381	CTC-497E21.4	p15.3
29878	1821686175	11	13001090	13009159	ENSG00000254670	CTC-497E21.3	p15.3
29879	1821691892	11	13009577	13012106	ENSG00000189431	RASSF10	p15.3
29880	1821775778	11	13054615	13134839	ENSG00000255558	CTC-497E21.5	p15.3
29881	1821833325	11	13152200	13152348	ENSG00000255018	RP11-413N13.1	p15.3
29882	1822013010	11	13276652	13387266	ENSG00000133794	ARNTL	p15.3
29883	1822034416	11	13353208	13353523	ENSG00000222162	RN7SKP151	p15.3
29884	1822106700	11	13388001	13463297	ENSG00000148925	BTBD10	p15.3
29885	1822159736	11	13478333	13479037	ENSG00000254583	RP11-15D14.1	p15.3
29886	1822170052	11	13488612	13489390	ENSG00000255401	RP11-15D14.2	p15.3
29887	1822175169	11	13492055	13496181	ENSG00000152266	PTH	p15.3
29888	1822291618	11	13610363	13610771	ENSG00000228901	HMGN2P36	p15.3
29889	1822381559	11	13668670	13732346	ENSG00000197601	FAR1	p15.3
29890	1822350789	11	13669327	13670149	ENSG00000254791	RP11-261E12.2	p15.3
29891	1822366628	11	13685499	13685656	ENSG00000240454	RPL39P26	p15.3
29892	1822437844	11	13756027	13757560	ENSG00000255075	RP11-23B7.3	p15.3
29893	1822439279	11	13758111	13758345	ENSG00000255088	RP11-23B7.4	p15.3
29894	1822497747	11	13785390	13848002	ENSG00000255411	RP11-98J9.1	p15.3
29895	1822534222	11	13826843	13879499	ENSG00000254927	RP11-98J9.2	p15.2
29896	1822538790	11	13844862	13870616	ENSG00000254930	RP11-98J9.3	p15.2
29897	1822588588	11	13907484	13907590	ENSG00000201856	RNA5SP331	p15.2
29898	1822604207	11	13921450	13924863	ENSG00000254438	RP11-231N3.1	p15.2
29899	1822796337	11	13962689	14267884	ENSG00000262655	SPON1	p15.2
29900	1822816094	11	14134986	14135100	ENSG00000212365	RNA5SP332	p15.2
29901	1822949319	11	14262846	14273691	ENSG00000254418	RP11-21L19.1	p15.2
29902	1823002267	11	14277926	14364506	ENSG00000133818	RRAS2	p15.2
29903	1823122283	11	14440787	14441677	ENSG00000255074	RP11-140L24.3	p15.2
29904	1823152784	11	14443440	14500027	ENSG00000129083	COPB1	p15.2
29905	1823159973	11	14478892	14478953	ENSG00000251991	RNU7-49P	p15.2
29906	1823188114	11	14493783	14520344	ENSG00000256206	RP11-140L24.4	p15.2
29907	1823255305	11	14504874	14643635	ENSG00000129084	PSMA1	p15.2
29908	1823438934	11	14643723	14872044	ENSG00000152270	PDE3B	p15.2
29909	1823355131	11	14673606	14674555	ENSG00000255040	RP11-677N16.1	p15.2
29910	1823565897	11	14877440	14892252	ENSG00000186104	CYP2R1	p15.2
29911	1823674720	11	14904997	15082342	ENSG00000175868	CALCB	p15.2
29912	1823588803	11	14907518	14907986	ENSG00000253179	CALCP	p15.2
